Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,CompanyLoyaltyRatio,PositionStagnationRatio,ManagementStabilityRatio,JobLevelSalaryRatio,DepartmentSalaryRatio,EducationReturnRatio,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Attrition
0.3367339583705589,0.0037527919803981,-0.8872131838247239,1,4,1,0.9891495195542868,2,1,4,-0.8838083024583276,1.2104742324798736,-0.7698150604314354,1,1.308895550005545,4,4,0,-0.8070643925784048,-0.6199782380814274,2,-0.4910064335777606,-0.6152821931238183,-0.0582650626318726,-0.3147663692635607,0.8,0.5,0.75,0.840355647775219,0.3728555515280593,0.415206221314698,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2.416561348306364,0.7100565656496568,-1.01056543769991,2,2,0,0.0053539892804022,3,3,4,1.1472213863290623,-0.4601295095254688,0.0727971054912825,1,-0.3304766100411612,3,3,1,0.3496317306815124,-1.3956105870003197,1,-0.1645571086753146,-0.0632743665189888,-0.6789146428409502,-0.0345080029295605,0.4285714285714285,0.0,0.6666666666666666,1.2125592420383329,1.7105481651309642,1.911783834515813,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0.6651277567814755,0.4919697864114296,-0.0237474066984201,5,4,0,0.3004926483625676,3,2,3,-0.1750082531502832,0.7465659357763466,0.0727971054912825,1,-0.6037053033822789,3,2,1,-0.1644554352117841,0.1556541108374648,3,0.1618922162271313,0.7647373733882553,0.562384517577205,0.8062670960724398,0.8,0.5,0.875,1.0321181288237489,0.9041189910878944,0.6860646268690523,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.5408445525439198,0.930621603742864,0.5930138626775111,2,3,1,1.0383392960679811,3,2,4,-0.3328261844166533,0.0771161981045395,0.4941031884526414,0,-1.1501626900645143,3,3,1,0.8637188965748089,-0.6199782380814274,2,-0.0013324462240916,0.7647373733882553,-0.6789146428409502,0.8062670960724398,0.3888888888888889,0.0,1.0,0.897083127993313,0.7092797163211054,0.7927221948227533,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.0083401599596422,-0.7397248645135585,0.099604847176766,3,1,0,-0.2405948932880688,3,3,3,0.7529951677148188,1.160458680200511,1.3367153543753594,0,-1.1501626900645143,3,2,2,0.7351971051014847,1.7069188086752491,3,-0.9806804209314296,-1.1672900197286478,-0.6789146428409502,-1.1555414682655611,0.0588235294117647,0.0,0.0,1.0235043064517109,1.5996808632595816,1.5417512658015626,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
-0.2105890389809687,0.3507090316775778,-1.01056543769991,3,3,1,1.2842881786364524,3,3,3,0.4855755506699198,-0.73296715707188,-0.7698150604314354,0,-0.3304766100411612,3,1,0,-0.1644554352117841,0.1556541108374648,4,0.4883415411295773,0.7647373733882553,-0.6789146428409502,1.08652546240644,1.0,0.0,0.8,0.8952606836588463,1.2629374851592778,1.348572041712772,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
-0.2105890389809687,-0.8388552187127526,-0.6405086760743514,2,3,0,0.4480619779036504,3,1,4,-0.9668591922633756,-0.4781126294461386,-0.7698150604314354,0,-0.8769339967233966,3,3,1,-1.3211515584717013,0.1556541108374648,3,-0.9806804209314296,-1.1672900197286478,-0.6789146428409502,-1.1555414682655611,1.0,0.0,0.0,0.7000571600381947,0.3106068236683363,0.3133308351092365,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.1029861546626976,0.4473611270217922,-0.8872131838247239,2,1,1,-0.0438357872332919,3,2,4,-0.3043637311330819,-0.9727889203889366,0.9154092714140004,0,-0.6037053033822789,3,3,3,1.1207624795214572,-0.6199782380814274,3,-0.3277817711265376,-1.1672900197286478,-0.6789146428409502,-0.0345080029295605,0.25,0.0,0.8,0.9214366813059354,0.8071638113779934,0.8142426109706967,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-1.1957704342137183,1.6765775190918002,-1.01056543769991,3,3,1,0.8907699665268984,3,2,2,-0.0225004810786093,1.7496868438512054,-0.7698150604314354,0,1.308895550005545,4,1,1,-0.6785426011050807,2.482551157594141,1,-0.1645571086753146,0.2127295467834259,-0.3685898527364113,-0.0345080029295605,1.0,0.1666666666666666,0.6666666666666666,1.162609556274964,1.0184273967228843,0.9815468598061898,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.1029861546626976,1.4287516335938149,0.8397183704278836,4,3,0,-0.0930255637469861,4,2,3,-0.3050009502364454,-1.0612995887484828,-0.7698150604314354,1,1.0356668566644271,3,3,0,1.1207624795214572,0.1556541108374648,4,1.957363503190584,1.5927491132954996,-0.0582650626318726,0.8062670960724398,0.95,0.1052631578947368,0.3684210526315789,0.9208914525004288,0.8066861996552847,0.7416132704935395,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
